,Date,Day,Rooms Sold,Arrival Rooms,Compliment Rooms,House Use,Individual Confirm,Occupancy %,Room Revenue,ARR,Departure Rooms,OOO Rooms,Pax,Total Room Inventory,snapshot_date,arrival_date,actual_or_forecast
455,2024-06-02 00:00:00,Sunday,54.0,23.0,1.0,2.0,33.0,59.34,-1.4069587390835305,10736.73,15.0,39.0,100.0,91.0,2024-06-02,2024-06-02,actual
456,2024-06-03 00:00:00,Monday,63.0,12.0,1.0,2.0,43.0,74.12,-0.9897631075432308,11811.55,7.0,45.0,106.0,85.0,2024-06-03,2024-06-03,actual
457,2024-06-04 00:00:00,Tuesday,60.0,13.0,6.0,4.0,43.0,70.59,-1.0757260612917654,11837.74,12.0,45.0,116.0,85.0,2024-06-04,2024-06-04,actual
458,2024-06-05 00:00:00,Wednesday,78.0,30.0,7.0,4.0,44.0,87.64,-0.7175060474311147,10915.08,10.0,41.0,140.0,89.0,2024-06-05,2024-06-05,actual
459,2024-06-06 00:00:00,Thursday,76.0,19.0,7.0,4.0,39.0,87.36,-0.7309908305369297,11132.42,14.0,43.0,136.0,87.0,2024-06-06,2024-06-06,actual
460,2024-06-07 00:00:00,Friday,79.0,24.0,0.0,3.0,38.0,89.77,-0.6102167264250589,11311.9,11.0,42.0,138.0,88.0,2024-06-07,2024-06-07,actual
461,2024-06-08 00:00:00,Saturday,87.0,51.0,1.0,3.0,36.0,95.6,-0.5409447457414215,10585.39,22.0,39.0,141.0,91.0,2024-06-08,2024-06-08,actual
462,2024-06-09 00:00:00,Sunday,89.0,12.0,1.0,3.0,38.0,95.7,-0.4250167355582029,10860.63,4.0,37.0,142.0,93.0,2024-06-09,2024-06-09,actual
463,2024-06-10 00:00:00,Monday,90.0,10.0,1.0,2.0,34.0,96.77,-0.4640444191931429,10569.13,3.0,37.0,142.0,93.0,2024-06-10,2024-06-10,actual
464,2024-06-11 00:00:00,Tuesday,88.0,13.0,1.0,5.0,36.0,93.62,-0.5326233754438195,10502.35,3.0,36.0,137.0,94.0,2024-06-11,2024-06-11,actual
465,2024-06-12 00:00:00,Wednesday,68.0,30.0,1.0,6.0,40.0,85.0,-0.9826297791307044,10984.37,43.0,50.0,125.0,80.0,2024-06-12,2024-06-12,actual
466,2024-06-13 00:00:00,Thursday,85.0,21.0,1.0,4.0,58.0,92.39,-0.483058166456425,11102.72,8.0,38.0,155.0,92.0,2024-06-13,2024-06-13,actual
467,2024-06-14 00:00:00,Friday,57.0,12.0,1.0,3.0,49.0,67.06,-1.2875554525313624,10996.84,19.0,45.0,111.0,85.0,2024-06-14,2024-06-14,actual
468,2024-06-15 00:00:00,Saturday,44.0,11.0,1.0,3.0,33.0,51.16,-1.6322500664696142,11159.91,12.0,44.0,96.0,86.0,2024-06-15,2024-06-15,actual
469,2024-06-16 00:00:00,Sunday,48.0,11.0,1.0,4.0,42.0,55.17,-1.5134966489827866,11204.49,11.0,43.0,102.0,87.0,2024-06-16,2024-06-16,actual
470,2024-06-17 00:00:00,Monday,52.0,19.0,1.0,2.0,36.0,59.77,-1.3412762695654847,11647.26,11.0,43.0,99.0,87.0,2024-06-17,2024-06-17,actual
471,2024-06-18 00:00:00,Tuesday,64.0,21.0,1.0,2.0,45.0,73.56,-1.089495162113667,11013.13,6.0,43.0,118.0,87.0,2024-06-18,2024-06-18,actual
472,2024-06-19 00:00:00,Wednesday,53.0,14.0,1.0,2.0,38.0,62.35,-1.3307133587026654,11506.0,12.0,45.0,101.0,85.0,2024-06-19,2024-06-19,actual
473,2024-06-20 00:00:00,Thursday,67.0,28.0,1.0,2.0,41.0,80.72,-0.9575463563391835,11295.79,10.0,47.0,121.0,83.0,2024-06-20,2024-06-20,actual
474,2024-06-21 00:00:00,Friday,74.0,25.0,1.0,3.0,48.0,88.1,-0.8250568391939286,10932.56,16.0,46.0,130.0,84.0,2024-06-21,2024-06-21,actual
475,2024-06-22 00:00:00,Saturday,52.0,18.0,1.0,2.0,36.0,61.9,-1.311874771460901,11870.0,17.0,46.0,116.0,84.0,2024-06-22,2024-06-22,actual
476,2024-06-23 00:00:00,Sunday,55.0,19.0,1.0,2.0,35.0,63.95,-1.2226040857118246,11861.91,14.0,44.0,117.0,86.0,2024-06-23,2024-06-23,actual
477,2024-06-24 00:00:00,Monday,63.0,25.0,0.0,2.0,38.0,71.59,-1.1391999914080682,10877.15,9.0,42.0,123.0,88.0,2024-06-24,2024-06-24,actual
478,2024-06-25 00:00:00,Tuesday,77.0,29.0,2.0,2.0,56.0,86.52,-0.6038855801400621,11638.11,10.0,41.0,145.0,89.0,2024-06-25,2024-06-25,actual
479,2024-06-26 00:00:00,Wednesday,82.0,21.0,1.0,2.0,55.0,93.18,-0.5416631556847471,11227.39,16.0,42.0,147.0,88.0,2024-06-26,2024-06-26,actual
480,2024-06-27 00:00:00,Thursday,94.0,48.0,1.0,2.0,47.0,96.91,-0.4350287808461048,10240.98,19.0,33.0,149.0,97.0,2024-06-27,2024-06-27,actual
481,2024-06-28 00:00:00,Friday,95.0,12.0,0.0,2.0,48.0,97.94,-0.30025202921697564,10692.04,7.0,33.0,155.0,97.0,2024-06-28,2024-06-28,actual
482,2024-06-29 00:00:00,Saturday,66.0,21.0,0.0,3.0,37.0,67.35,-0.9575869731557674,11466.71,10.0,32.0,136.0,98.0,2024-06-29,2024-06-29,actual
483,2024-06-30 00:00:00,Sunday,87.0,44.0,0.0,3.0,47.0,87.0,-0.5569655413326864,10512.84,19.0,30.0,157.0,100.0,2024-06-30,2024-06-30,actual
484,2024-07-01 00:00:00,Monday,85.0,30.0,0.0,2.0,47.0,85.0,-0.48500015799933704,11093.72,6.0,30.0,151.0,100.0,2024-07-01,2024-07-01,actual
485,2024-07-02 00:00:00,Tuesday,90.0,15.0,1.0,2.0,52.0,91.84,-0.35202831615714963,11059.42,12.0,32.0,160.0,98.0,2024-07-02,2024-07-02,actual
486,2024-07-03 00:00:00,Wednesday,100.0,35.0,1.0,2.0,46.0,97.09,-0.18895433612430804,10595.87,11.0,27.0,157.0,103.0,2024-07-03,2024-07-03,actual
487,2024-07-04 00:00:00,Thursday,108.0,24.0,1.0,2.0,41.0,97.3,-0.09351243280553369,10159.11,8.0,19.0,169.0,111.0,2024-07-04,2024-07-04,actual
488,2024-07-05 00:00:00,Friday,69.0,17.0,1.0,2.0,38.0,63.3,-0.9708585179745175,10892.39,28.0,21.0,132.0,109.0,2024-07-05,2024-07-05,actual
489,2024-07-06 00:00:00,Saturday,62.0,30.0,0.0,2.0,36.0,56.88,-1.0831132448079406,11408.94,16.0,22.0,127.0,109.0,2024-07-06,2024-07-06,actual
490,2024-07-07 00:00:00,Sunday,52.0,21.0,0.0,2.0,33.0,47.27,-1.468962848149708,10679.98,33.0,20.0,107.0,110.0,2024-07-07,2024-07-07,actual
491,2024-07-08 00:00:00,Monday,65.0,23.0,0.0,2.0,42.0,61.32,-0.9909663807345253,11440.82,6.0,24.0,127.0,106.0,2024-07-08,2024-07-08,actual
492,2024-07-09 00:00:00,Tuesday,78.0,30.0,0.0,3.0,52.0,72.22,-0.6572179988656022,11219.56,7.0,22.0,142.0,108.0,2024-07-09,2024-07-09,actual
493,2024-07-10 00:00:00,Wednesday,78.0,28.0,1.0,1.0,59.0,74.29,-0.7658425977168497,10670.96,22.0,25.0,145.0,105.0,2024-07-10,2024-07-10,actual
494,2024-07-11 00:00:00,Thursday,104.0,41.0,0.0,1.0,71.0,99.05,0.021311307676813353,10984.76,22.0,25.0,185.0,105.0,2024-07-11,2024-07-11,actual
495,2024-07-12 00:00:00,Friday,83.0,27.0,1.0,1.0,50.0,76.85,-0.5093194769288755,11245.61,13.0,22.0,162.0,108.0,2024-07-12,2024-07-12,actual
496,2024-07-13 00:00:00,Saturday,80.0,23.0,2.0,1.0,48.0,74.77,-0.6564615106567293,10942.8,14.0,23.0,166.0,107.0,2024-07-13,2024-07-13,actual
497,2024-07-14 00:00:00,Sunday,89.0,33.0,3.0,1.0,41.0,82.41,-0.3821203001436579,11050.49,13.0,22.0,181.0,108.0,2024-07-14,2024-07-14,actual
498,2024-07-15 00:00:00,Monday,60.0,18.0,2.0,1.0,44.0,55.05,-1.2338574824565682,10799.54,32.0,21.0,132.0,109.0,2024-07-15,2024-07-15,actual
499,2024-07-16 00:00:00,Tuesday,55.0,9.0,2.0,2.0,47.0,50.46,-1.33566607177485,11052.13,12.0,21.0,128.0,109.0,2024-07-16,2024-07-16,actual
500,2024-07-17 00:00:00,Wednesday,65.0,25.0,2.0,1.0,45.0,61.32,-1.1074884118602817,10734.66,15.0,24.0,135.0,106.0,2024-07-17,2024-07-17,actual
501,2024-07-18 00:00:00,Thursday,83.0,31.0,1.0,1.0,55.0,81.37,-0.5966177085226019,10831.3,13.0,28.0,154.0,102.0,2024-07-18,2024-07-18,actual
502,2024-07-19 00:00:00,Friday,80.0,20.0,1.0,1.0,56.0,76.19,-0.6454721232197802,10996.9,21.0,25.0,144.0,105.0,2024-07-19,2024-07-19,actual
503,2024-07-20 00:00:00,Saturday,86.0,32.0,2.0,2.0,52.0,83.5,-0.42430847981902325,11242.73,21.0,27.0,159.0,103.0,2024-07-20,2024-07-20,actual
504,2024-07-21 00:00:00,Sunday,97.0,38.0,2.0,2.0,51.0,92.38,-0.25095082953737574,10671.8,12.0,25.0,175.0,105.0,2024-07-21,2024-07-21,actual
505,2024-07-22 00:00:00,Monday,106.0,30.0,1.0,2.0,50.0,97.25,-0.14195052513272824,10170.78,7.0,21.0,185.0,109.0,2024-07-22,2024-07-22,actual
506,2024-07-23 00:00:00,Tuesday,93.0,33.0,1.0,2.0,61.0,86.11,-0.2569722725959212,11105.29,13.0,22.0,180.0,108.0,2024-07-23,2024-07-23,actual
507,2024-07-24 00:00:00,Wednesday,84.0,24.0,2.0,3.0,68.0,79.25,-0.5459736153447008,10939.85,21.0,24.0,172.0,106.0,2024-07-24,2024-07-24,actual
508,2024-07-25 00:00:00,Thursday,96.0,29.0,2.0,2.0,78.0,92.31,-0.04079688198185977,11645.31,20.0,26.0,193.0,104.0,2024-07-25,2024-07-25,actual
509,2024-07-26 00:00:00,Friday,90.0,26.0,1.0,2.0,74.0,85.71,-0.23314289401642457,11579.77,23.0,25.0,184.0,105.0,2024-07-26,2024-07-26,actual
510,2024-07-27 00:00:00,Saturday,84.0,18.0,2.0,3.0,74.0,78.5,-0.5060879014594285,11126.9,18.0,23.0,173.0,107.0,2024-07-27,2024-07-27,actual
511,2024-07-28 00:00:00,Sunday,81.0,26.0,2.0,3.0,60.0,75.7,-0.48074300791114954,11662.27,23.0,23.0,170.0,107.0,2024-07-28,2024-07-28,actual
512,2024-07-29 00:00:00,Monday,70.0,15.0,0.0,2.0,57.0,67.31,-0.9996177626668705,10574.93,18.0,26.0,139.0,104.0,2024-07-29,2024-07-29,actual
513,2024-07-30 00:00:00,Tuesday,94.0,39.0,0.0,2.0,59.0,90.38,-0.19913900288269096,11229.51,17.0,26.0,159.0,104.0,2024-07-30,2024-07-30,actual
514,2024-07-31 00:00:00,Wednesday,95.0,32.0,2.0,2.0,66.0,90.48,-0.0719296718933274,11638.79,15.0,25.0,167.0,105.0,2024-07-31,2024-07-31,actual
515,2024-08-01 00:00:00,Thursday,83.0,24.0,1.0,2.0,67.0,76.85,-0.4953498305750916,11311.92,19.0,22.0,156.0,108.0,2024-08-01,2024-08-01,actual
516,2024-08-02 00:00:00,Friday,80.0,21.0,1.0,2.0,63.0,76.19,-0.5346110609053882,11542.79,13.0,25.0,154.0,105.0,2024-08-02,2024-08-02,actual
517,2024-08-03 00:00:00,Saturday,80.0,24.0,1.0,3.0,57.0,74.07,-0.6299514221827032,11073.33,18.0,21.0,161.0,108.0,2024-08-03,2024-08-03,actual
518,2024-08-04 00:00:00,Sunday,81.0,25.0,1.0,3.0,62.0,79.41,-0.6461676862037774,10857.76,14.0,28.0,157.0,102.0,2024-08-04,2024-08-04,actual
519,2024-08-05 00:00:00,Monday,82.0,21.0,0.0,2.0,63.0,83.67,-0.38817982146775065,11964.71,13.0,32.0,153.0,98.0,2024-08-05,2024-08-05,actual
520,2024-08-06 00:00:00,Tuesday,100.0,36.0,0.0,3.0,74.0,97.09,0.07833477960940448,11648.78,18.0,27.0,180.0,103.0,2024-08-06,2024-08-06,actual
521,2024-08-07 00:00:00,Wednesday,104.0,29.0,0.0,2.0,75.0,99.05,0.3084163528013377,12072.24,11.0,25.0,205.0,105.0,2024-08-07,2024-08-07,actual
522,2024-08-08 00:00:00,Thursday,100.0,32.0,1.0,1.0,74.0,97.09,0.0532919736344674,11550.14,24.0,27.0,193.0,103.0,2024-08-08,2024-08-08,actual
523,2024-08-09 00:00:00,Friday,92.0,20.0,1.0,1.0,74.0,88.46,-0.3101523782592721,10998.3,20.0,26.0,173.0,104.0,2024-08-09,2024-08-09,actual
524,2024-08-10 00:00:00,Saturday,88.0,32.0,3.0,2.0,67.0,76.52,-0.32984391864929613,11410.08,27.0,15.0,192.0,115.0,2024-08-10,2024-08-10,actual
525,2024-08-11 00:00:00,Sunday,93.0,34.0,3.0,2.0,73.0,80.87,-0.2122404647819966,11294.77,27.0,15.0,186.0,115.0,2024-08-11,2024-08-11,actual
526,2024-08-12 00:00:00,Monday,91.0,30.0,2.0,2.0,67.0,79.82,-0.35653424424691277,10918.38,25.0,16.0,177.0,114.0,2024-08-12,2024-08-12,actual
527,2024-08-13 00:00:00,Tuesday,82.0,19.0,1.0,2.0,61.0,71.93,-0.5166152726077371,11347.71,15.0,16.0,171.0,114.0,2024-08-13,2024-08-13,actual
528,2024-08-14 00:00:00,Wednesday,63.0,9.0,0.0,2.0,48.0,56.25,-1.052196231734574,11421.16,11.0,19.0,142.0,112.0,2024-08-14,2024-08-14,actual
529,2024-08-15 00:00:00,Thursday,66.0,19.0,0.0,2.0,46.0,57.89,-1.0814961877976987,10727.14,17.0,16.0,148.0,114.0,2024-08-15,2024-08-15,actual
530,2024-08-16 00:00:00,Friday,74.0,15.0,0.0,2.0,53.0,64.35,-0.8770362102170214,10655.86,11.0,15.0,159.0,115.0,2024-08-16,2024-08-16,actual
531,2024-08-17 00:00:00,Saturday,95.0,26.0,0.0,2.0,48.0,87.16,-0.2223565906623944,11015.04,13.0,21.0,179.0,109.0,2024-08-17,2024-08-17,actual
532,2024-08-18 00:00:00,Sunday,68.0,25.0,0.0,2.0,46.0,61.82,-0.9224331184025054,11333.09,28.0,20.0,145.0,110.0,2024-08-18,2024-08-18,actual
533,2024-08-19 00:00:00,Monday,70.0,23.0,1.0,1.0,59.0,63.06,-0.8136181282235214,11621.65,24.0,19.0,151.0,111.0,2024-08-19,2024-08-19,actual
534,2024-08-20 00:00:00,Tuesday,86.0,35.0,0.0,1.0,56.0,76.79,-0.31125157085807065,11760.59,12.0,18.0,176.0,112.0,2024-08-20,2024-08-20,actual
535,2024-08-21 00:00:00,Wednesday,108.0,41.0,1.0,1.0,72.0,98.18,0.03768750041318629,10637.65,19.0,20.0,186.0,110.0,2024-08-21,2024-08-21,actual
536,2024-08-22 00:00:00,Thursday,96.0,36.0,2.0,1.0,67.0,87.27,-0.04938480013829283,11610.07,15.0,20.0,182.0,110.0,2024-08-22,2024-08-22,actual
537,2024-08-23 00:00:00,Friday,82.0,27.0,8.0,1.0,66.0,73.87,-0.3869867024806021,11970.45,22.0,19.0,170.0,111.0,2024-08-23,2024-08-23,actual
538,2024-08-24 00:00:00,Saturday,78.0,23.0,9.0,1.0,67.0,72.22,-0.34020628398023306,12820.57,20.0,22.0,171.0,108.0,2024-08-24,2024-08-24,actual
539,2024-08-25 00:00:00,Sunday,66.0,25.0,8.0,6.0,52.0,60.55,-0.83024309896147,12226.77,20.0,21.0,165.0,109.0,2024-08-25,2024-08-25,actual
540,2024-08-26 00:00:00,Monday,82.0,31.0,0.0,6.0,54.0,73.87,-0.3152320188832811,12315.16,12.0,19.0,169.0,111.0,2024-08-26,2024-08-26,actual
541,2024-08-27 00:00:00,Tuesday,62.0,14.0,0.0,4.0,50.0,72.94,-1.1468486456810012,11003.99,24.0,45.0,136.0,85.0,2024-08-27,2024-08-27,actual
542,2024-08-28 00:00:00,Wednesday,89.0,42.0,1.0,1.0,44.0,84.76,-0.4855053296555978,10592.89,19.0,25.0,163.0,105.0,2024-08-28,2024-08-28,actual
543,2024-08-29 00:00:00,Thursday,96.0,38.0,1.0,1.0,48.0,93.2,-0.24873467448252326,10792.06,12.0,27.0,169.0,103.0,2024-08-29,2024-08-29,actual
544,2024-08-30 00:00:00,Friday,99.0,24.0,1.0,1.0,50.0,95.19,0.016952615547166427,11522.21,15.0,26.0,176.0,104.0,2024-08-30,2024-08-30,actual
545,2024-08-31 00:00:00,Saturday,96.0,20.0,6.0,1.0,48.0,90.57,-0.06631185844958329,11540.61,10.0,24.0,174.0,106.0,2024-08-31,2024-08-31,actual
546,2024-09-01 00:00:00,Sunday,99.0,26.0,4.0,1.0,51.0,95.19,0.04575755415817615,11636.82,15.0,26.0,174.0,104.0,2024-09-01,2024-09-01,actual
547,2024-09-02 00:00:00,Monday,78.0,26.0,0.0,2.0,53.0,93.98,-0.581807801775741,11600.41,41.0,47.0,142.0,83.0,2024-09-02,2024-09-02,actual
548,2024-09-03 00:00:00,Tuesday,82.0,9.0,1.0,1.0,62.0,92.13,-0.37322014020973704,12036.58,3.0,41.0,146.0,89.0,2024-09-03,2024-09-03,actual
549,2024-09-04 00:00:00,Wednesday,83.0,22.0,0.0,1.0,52.0,75.45,-0.39556954353496215,11785.49,12.0,20.0,150.0,110.0,2024-09-04,2024-09-04,actual
550,2024-09-05 00:00:00,Thursday,95.0,31.0,0.0,1.0,55.0,89.62,0.11241736582526916,12403.2,10.0,24.0,164.0,106.0,2024-09-05,2024-09-05,actual
551,2024-09-06 00:00:00,Friday,90.0,27.0,0.0,1.0,59.0,85.71,-0.1456136542783779,11962.89,19.0,25.0,162.0,105.0,2024-09-06,2024-09-06,actual
552,2024-09-07 00:00:00,Saturday,88.0,34.0,8.0,1.0,64.0,83.02,-0.2262380351971819,11873.86,26.0,24.0,177.0,106.0,2024-09-07,2024-09-07,actual
553,2024-09-08 00:00:00,Sunday,90.0,30.0,0.0,1.0,64.0,85.71,-0.11198800724908077,12110.06,20.0,25.0,157.0,105.0,2024-09-08,2024-09-08,actual
554,2024-09-09 00:00:00,Monday,99.0,26.0,0.0,1.0,66.0,93.4,0.19327021633735691,12223.79,11.0,24.0,170.0,106.0,2024-09-09,2024-09-09,actual
555,2024-09-10 00:00:00,Tuesday,105.0,27.0,1.0,1.0,71.0,98.13,0.3152602863957047,11982.95,12.0,23.0,171.0,107.0,2024-09-10,2024-09-10,actual
556,2024-09-11 00:00:00,Wednesday,104.0,33.0,1.0,1.0,58.0,97.2,0.25489354274806114,11869.51,8.0,23.0,176.0,107.0,2024-09-11,2024-09-11,actual
557,2024-09-12 00:00:00,Thursday,108.0,27.0,2.0,1.0,55.0,99.08,0.33484774619323276,11721.53,7.0,21.0,194.0,109.0,2024-09-12,2024-09-12,actual
558,2024-09-13 00:00:00,Friday,90.0,24.0,2.0,2.0,64.0,81.82,0.06877713495703366,12901.26,12.0,20.0,172.0,110.0,2024-09-13,2024-09-13,actual
559,2024-09-14 00:00:00,Saturday,100.0,22.0,3.0,1.0,60.0,94.34,0.24525466446252278,12306.32,10.0,24.0,182.0,106.0,2024-09-14,2024-09-14,actual
560,2024-09-15 00:00:00,Sunday,85.0,34.0,2.0,1.0,54.0,80.95,-0.1357234594402274,12712.42,34.0,25.0,168.0,105.0,2024-09-15,2024-09-15,actual
561,2024-09-16 00:00:00,Monday,90.0,30.0,3.0,1.0,70.0,85.71,0.2693708993091424,13779.25,13.0,25.0,167.0,105.0,2024-09-16,2024-09-16,actual
562,2024-09-17 00:00:00,Tuesday,98.0,31.0,3.0,1.0,71.0,92.45,0.44394959263933975,13356.16,12.0,24.0,175.0,106.0,2024-09-17,2024-09-17,actual
563,2024-09-18 00:00:00,Wednesday,98.0,30.0,3.0,1.0,72.0,91.59,0.3923611584758657,13148.79,11.0,23.0,172.0,107.0,2024-09-18,2024-09-18,actual
564,2024-09-19 00:00:00,Thursday,82.0,22.0,1.0,1.0,62.0,78.1,-0.24449783280262766,12654.96,11.0,25.0,148.0,105.0,2024-09-19,2024-09-19,actual
565,2024-09-20 00:00:00,Friday,81.0,21.0,3.0,1.0,63.0,77.88,-0.1362083226881963,13337.84,10.0,26.0,155.0,104.0,2024-09-20,2024-09-20,actual
566,2024-09-21 00:00:00,Saturday,81.0,25.0,0.0,1.0,62.0,77.14,-0.20595247386462012,12998.65,15.0,25.0,150.0,105.0,2024-09-21,2024-09-21,actual
567,2024-09-22 00:00:00,Sunday,97.0,34.0,1.0,1.0,61.0,90.65,0.3353402250943111,13052.78,16.0,23.0,178.0,107.0,2024-09-22,2024-09-22,actual
568,2024-09-23 00:00:00,Monday,105.0,27.0,3.0,1.0,70.0,96.33,0.6140908987577591,13104.06,10.0,21.0,194.0,109.0,2024-09-23,2024-09-23,actual
569,2024-09-24 00:00:00,Tuesday,109.0,25.0,1.0,1.0,61.0,98.2,0.7998011383829489,13294.34,11.0,19.0,192.0,111.0,2024-09-24,2024-09-24,actual
570,2024-09-25 00:00:00,Wednesday,103.0,30.0,0.0,1.0,41.0,94.5,0.6379482013986572,13449.75,21.0,21.0,176.0,109.0,2024-09-25,2024-09-25,actual
571,2024-09-26 00:00:00,Thursday,111.0,29.0,1.0,1.0,48.0,98.23,1.0517624829583572,13948.98,6.0,17.0,193.0,113.0,2024-09-26,2024-09-26,actual
572,2024-09-27 00:00:00,Friday,105.0,20.0,1.0,2.0,55.0,91.3,0.5709964563623682,12942.39,9.0,15.0,193.0,115.0,2024-09-27,2024-09-27,actual
573,2024-09-28 00:00:00,Saturday,85.0,26.0,1.0,1.0,53.0,77.98,-0.0713762677673734,13010.63,14.0,21.0,169.0,109.0,2024-09-28,2024-09-28,actual
574,2024-09-29 00:00:00,Sunday,86.0,28.0,0.0,1.0,65.0,79.63,-0.011535004184282514,13133.45,17.0,22.0,168.0,108.0,2024-09-29,2024-09-29,actual
575,2024-09-30 00:00:00,Monday,86.0,28.0,1.0,1.0,61.0,79.63,0.03391013647089472,13341.61,8.0,22.0,178.0,108.0,2024-09-30,2024-09-30,actual
576,2024-10-01 00:00:00,Tuesday,88.0,41.0,0.0,1.0,51.0,81.48,0.17090812025694935,13651.66,27.0,22.0,172.0,108.0,2024-10-01,2024-10-01,actual
577,2024-10-02 00:00:00,Wednesday,95.0,40.0,3.0,1.0,59.0,87.96,0.6215186990905179,14514.24,19.0,22.0,177.0,108.0,2024-10-02,2024-10-02,actual
578,2024-10-03 00:00:00,Thursday,90.0,30.0,1.0,1.0,58.0,84.91,0.5121223807241786,14841.77,11.0,24.0,164.0,106.0,2024-10-03,2024-10-03,actual
579,2024-10-04 00:00:00,Friday,99.0,40.0,1.0,1.0,63.0,91.67,1.1827187152775744,16160.84,24.0,22.0,185.0,108.0,2024-10-04,2024-10-04,actual
580,2024-10-05 00:00:00,Saturday,107.0,49.0,4.0,1.0,63.0,97.27,1.4761802921974605,16032.95,17.0,20.0,200.0,110.0,2024-10-05,2024-10-05,actual
581,2024-10-06 00:00:00,Sunday,108.0,27.0,2.0,1.0,61.0,95.58,1.2438876410527477,15037.21,11.0,16.0,192.0,113.0,2024-10-06,2024-10-06,actual
582,2024-10-07 00:00:00,Monday,104.0,22.0,2.0,2.0,73.0,91.23,1.0501555801522615,14881.77,7.0,16.0,177.0,114.0,2024-10-07,2024-10-07,actual
583,2024-10-08 00:00:00,Tuesday,96.0,33.0,2.0,1.0,70.0,88.89,0.705379732580842,14707.16,11.0,22.0,176.0,108.0,2024-10-08,2024-10-08,actual
584,2024-10-09 00:00:00,Wednesday,100.0,28.0,0.0,1.0,76.0,92.59,0.9508246166455901,15085.75,5.0,22.0,189.0,108.0,2024-10-09,2024-10-09,actual
585,2024-10-10 00:00:00,Thursday,103.0,39.0,1.0,1.0,68.0,95.37,0.9974476449816969,14824.66,7.0,22.0,198.0,108.0,2024-10-10,2024-10-10,actual
586,2024-10-11 00:00:00,Friday,108.0,28.0,1.0,1.0,67.0,97.3,1.1424902970023765,14667.38,5.0,19.0,206.0,111.0,2024-10-11,2024-10-11,actual
587,2024-10-12 00:00:00,Saturday,96.0,27.0,2.0,1.0,55.0,84.21,0.5368808689830292,14015.75,7.0,16.0,184.0,114.0,2024-10-12,2024-10-12,actual
588,2024-10-13 00:00:00,Sunday,110.0,31.0,1.0,1.0,53.0,94.83,1.160183997726686,14464.06,5.0,15.0,199.0,116.0,2024-10-13,2024-10-13,actual
589,2024-10-14 00:00:00,Monday,120.0,35.0,1.0,1.0,67.0,104.35,1.982910618794631,15959.5,2.0,15.0,211.0,115.0,2024-10-14,2024-10-14,actual
590,2024-10-15 00:00:00,Tuesday,111.0,27.0,0.0,1.0,77.0,96.52,1.4692881261334003,15430.73,2.0,15.0,188.0,115.0,2024-10-15,2024-10-15,actual
591,2024-10-16 00:00:00,Wednesday,111.0,35.0,1.0,1.0,67.0,97.37,1.389993945957715,15149.32,9.0,16.0,187.0,114.0,2024-10-16,2024-10-16,actual
592,2024-10-17 00:00:00,Thursday,114.0,39.0,0.0,1.0,67.0,100.0,1.4197533797584436,14853.49,15.0,16.0,198.0,114.0,2024-10-17,2024-10-17,actual
593,2024-10-18 00:00:00,Friday,114.0,22.0,1.0,1.0,74.0,99.13,1.168040813184611,13983.69,9.0,15.0,196.0,115.0,2024-10-18,2024-10-18,actual
594,2024-10-19 00:00:00,Saturday,103.0,34.0,1.0,1.0,62.0,90.35,1.1729579865422848,15495.91,9.0,16.0,179.0,114.0,2024-10-19,2024-10-19,actual
595,2024-10-20 00:00:00,Sunday,100.0,32.0,1.0,1.0,61.0,88.5,0.7108579257175793,14140.46,11.0,17.0,179.0,113.0,2024-10-20,2024-10-20,actual
596,2024-10-21 00:00:00,Monday,112.0,33.0,1.0,1.0,68.0,98.25,1.116327990020349,14051.52,11.0,16.0,208.0,114.0,2024-10-21,2024-10-21,actual
597,2024-10-22 00:00:00,Tuesday,109.0,44.0,2.0,1.0,80.0,95.61,1.5282688209151223,15927.02,8.0,16.0,197.0,114.0,2024-10-22,2024-10-22,actual
598,2024-10-23 00:00:00,Wednesday,110.0,35.0,0.0,1.0,75.0,96.49,1.250957505689362,14789.14,17.0,16.0,200.0,114.0,2024-10-23,2024-10-23,actual
599,2024-10-24 00:00:00,Thursday,112.0,46.0,2.0,1.0,55.0,98.25,1.0813797579010425,13928.6,11.0,16.0,200.0,114.0,2024-10-24,2024-10-24,actual
600,2024-10-25 00:00:00,Friday,111.0,29.0,2.0,1.0,57.0,97.37,1.2100005232666924,14510.54,7.0,16.0,200.0,114.0,2024-10-25,2024-10-25,actual
601,2024-10-26 00:00:00,Saturday,97.0,26.0,1.0,1.0,49.0,85.09,0.8777879647748436,15255.7,4.0,16.0,186.0,114.0,2024-10-26,2024-10-26,actual
602,2024-10-27 00:00:00,Sunday,81.0,30.0,0.0,2.0,62.0,71.68,0.3809376788116775,15852.85,4.0,17.0,163.0,113.0,2024-10-27,2024-10-27,actual
603,2024-10-28 00:00:00,Monday,81.0,30.0,0.0,2.0,60.0,71.68,0.3252621774794606,15582.1,13.0,17.0,166.0,113.0,2024-10-28,2024-10-28,actual
604,2024-10-29 00:00:00,Tuesday,98.0,40.0,0.0,2.0,59.0,86.73,0.86920766227152,15065.54,8.0,17.0,190.0,113.0,2024-10-29,2024-10-29,actual
605,2024-10-30 00:00:00,Wednesday,85.0,30.0,0.0,2.0,58.0,74.56,0.37200197916324584,15065.43,10.0,16.0,171.0,114.0,2024-10-30,2024-10-30,actual
